,species,huc8,day,month,date,decimalLatitude,decimalLongitude,status
1187,molitrix,7130003,28,8,2007-8-28,40.20914,-90.13889,established
1188,molitrix,7130003,29,8,2007-8-29,40.20914,-90.13889,established
1189,molitrix,7130003,30,8,2007-8-30,40.20914,-90.13889,established
1190,molitrix,7130003,25,9,2007-9-25,40.20914,-90.13889,established
1191,molitrix,7130003,1,10,2007-10-1,40.20914,-90.13889,established
1192,molitrix,7130003,9,10,2007-10-9,40.20914,-90.13889,established
1193,molitrix,7130003,12,10,2007-10-12,40.20914,-90.13889,established
1194,molitrix,7130003,16,6,2008-6-16,40.20914,-90.13889,established
1195,molitrix,7130003,18,6,2008-6-18,40.20914,-90.13889,established
1196,molitrix,7130003,4,8,2008-8-4,40.20914,-90.13889,established
1197,molitrix,7130003,5,8,2009-8-5,40.20914,-90.13889,established
1198,molitrix,7130003,13,10,2009-10-13,40.20914,-90.13889,established
1199,molitrix,7130003,10,8,2010-8-10,40.20914,-90.13889,established
1200,molitrix,7130003,16,8,2010-8-16,40.20914,-90.13889,established
1201,molitrix,7130003,20,9,2010-9-20,40.20914,-90.13889,established
1202,molitrix,7130003,18,7,2011-7-18,40.20914,-90.13889,established
1203,molitrix,7130003,10,8,2011-8-10,40.20914,-90.13889,established
1204,molitrix,7130003,10,10,2011-10-10,40.20914,-90.13889,established
1205,molitrix,7130003,1,7,2008-7-1,40.20914,-90.13889,established
1206,molitrix,7130003,7,7,2008-7-7,40.20914,-90.13889,established
1207,molitrix,7130003,10,9,2008-9-10,40.20914,-90.13889,established
1208,molitrix,7130003,17,10,2008-10-17,40.20914,-90.13889,established
1209,molitrix,7130003,7,7,2009-7-7,40.20914,-90.13889,established
1210,molitrix,7130003,19,8,2009-8-19,40.20914,-90.13889,established
1211,molitrix,7130003,6,10,2009-10-6,40.20914,-90.13889,established
1212,molitrix,7130003,9,10,2009-10-9,40.20914,-90.13889,established
1213,molitrix,7130003,9,7,2010-7-9,40.20914,-90.13889,established
1214,molitrix,7130003,27,8,2010-8-27,40.20914,-90.13889,established
1215,molitrix,7130003,31,8,2010-8-31,40.20914,-90.13889,established
1216,molitrix,7130003,15,10,2010-10-15,40.20914,-90.13889,established
1217,molitrix,7130003,11,7,2011-7-11,40.20914,-90.13889,established
1218,molitrix,7130003,15,8,2011-8-15,40.20914,-90.13889,established
1219,molitrix,7130003,25,10,2011-10-25,40.20914,-90.13889,established
1220,molitrix,7130003,10,10,2000-10-10,40.62744,-89.62939,established
1221,molitrix,7130003,11,10,2000-10-11,40.62744,-89.62939,established
1222,molitrix,7130003,18,10,2000-10-18,40.62744,-89.62939,established
1223,molitrix,7130003,25,10,2000-10-25,40.62744,-89.62939,established
1224,molitrix,7130003,26,6,2001-6-26,40.62744,-89.62939,established
1225,molitrix,7130003,4,10,2001-10-4,40.62744,-89.62939,established
1226,molitrix,7130003,20,9,2002-9-20,40.62744,-89.62939,established
1227,molitrix,7130003,20,6,2003-6-20,40.62744,-89.62939,established
1228,molitrix,7130003,13,8,2003-8-13,40.62744,-89.62939,established
1229,molitrix,7130003,14,8,2003-8-14,40.62744,-89.62939,established
1230,molitrix,7130003,4,9,2003-9-4,40.62744,-89.62939,established
1231,molitrix,7130003,17,6,2004-6-17,40.62744,-89.62939,established
1232,molitrix,7130003,1,7,2004-7-1,40.62744,-89.62939,established
1233,molitrix,7130003,2,8,2004-8-2,40.62744,-89.62939,established
1234,molitrix,7130003,23,9,2004-9-23,40.62744,-89.62939,established
1235,molitrix,7130003,21,10,2004-10-21,40.62744,-89.62939,established
1236,molitrix,7130003,1,8,2005-8-1,40.62744,-89.62939,established
1237,molitrix,7130003,15,8,2005-8-15,40.62744,-89.62939,established
1238,molitrix,7130003,20,9,2005-9-20,40.62744,-89.62939,established
1239,molitrix,7130003,4,10,2005-10-4,40.62744,-89.62939,established
1240,molitrix,7130003,3,8,2006-8-3,40.62744,-89.62939,established
1241,molitrix,7130003,15,8,2006-8-15,40.62744,-89.62939,established
1242,molitrix,7130003,5,10,2006-10-5,40.62744,-89.62939,established
1243,molitrix,7130003,25,10,2006-10-25,40.62744,-89.62939,established
1244,molitrix,7130003,18,6,2007-6-18,40.62744,-89.62939,established
1245,molitrix,7130003,3,8,2007-8-3,40.62744,-89.62939,established
1246,molitrix,7130003,31,8,2007-8-31,40.62744,-89.62939,established
1247,molitrix,7130003,24,9,2007-9-24,40.62744,-89.62939,established
1248,molitrix,7130003,28,9,2007-9-28,40.62744,-89.62939,established
1249,molitrix,7130003,16,10,2007-10-16,40.62744,-89.62939,established
1250,molitrix,7130003,16,6,2008-6-16,40.62744,-89.62939,established
1251,molitrix,7130003,24,6,2008-6-24,40.62744,-89.62939,established
1252,molitrix,7130003,10,7,2008-7-10,40.62744,-89.62939,established
1253,molitrix,7130003,5,8,2008-8-5,40.62744,-89.62939,established
1254,molitrix,7130003,15,6,2009-6-15,40.62744,-89.62939,established
1255,molitrix,7130003,3,8,2009-8-3,40.62744,-89.62939,established
1256,molitrix,7130003,21,9,2009-9-21,40.62744,-89.62939,established
1257,molitrix,7130003,15,6,2010-6-15,40.62744,-89.62939,established
1258,molitrix,7130003,6,8,2010-8-6,40.62744,-89.62939,established
1259,molitrix,7130003,23,8,2010-8-23,40.62744,-89.62939,established
1260,molitrix,7130003,20,9,2010-9-20,40.62744,-89.62939,established
1261,molitrix,7130003,27,9,2010-9-27,40.62744,-89.62939,established
1262,molitrix,7130003,7,7,2011-7-7,40.62744,-89.62939,established
1263,molitrix,7130003,9,8,2011-8-9,40.62744,-89.62939,established
1264,molitrix,7130003,15,8,2011-8-15,40.62744,-89.62939,established
1265,molitrix,7130003,7,9,2011-9-7,40.62744,-89.62939,established
1266,molitrix,7130003,30,9,2011-9-30,40.62744,-89.62939,established
1267,molitrix,7130003,17,10,2011-10-17,40.62744,-89.62939,established
1268,molitrix,7130003,2,7,2008-7-2,40.62744,-89.62939,established
1269,molitrix,7130003,10,7,2008-7-10,40.62744,-89.62939,established
1270,molitrix,7130003,29,8,2008-8-29,40.62744,-89.62939,established
1271,molitrix,7130003,2,9,2008-9-2,40.62744,-89.62939,established
1272,molitrix,7130003,27,10,2008-10-27,40.62744,-89.62939,established
1273,molitrix,7130003,7,7,2009-7-7,40.62744,-89.62939,established
1274,molitrix,7130003,21,8,2009-8-21,40.62744,-89.62939,established
1275,molitrix,7130003,16,10,2009-10-16,40.62744,-89.62939,established
1276,molitrix,7130003,7,7,2010-7-7,40.62744,-89.62939,established
1277,molitrix,7130003,13,7,2010-7-13,40.62744,-89.62939,established
1278,molitrix,7130003,3,9,2010-9-3,40.62744,-89.62939,established
1279,molitrix,7130003,20,10,2010-10-20,40.62744,-89.62939,established
1280,molitrix,7130003,8,7,2011-7-8,40.62744,-89.62939,established
1281,molitrix,7130003,12,7,2011-7-12,40.62744,-89.62939,established
1282,molitrix,7130003,19,8,2011-8-19,40.62744,-89.62939,established
1283,molitrix,7130003,12,9,2011-9-12,40.62744,-89.62939,established
1284,molitrix,7130003,17,10,2011-10-17,40.62744,-89.62939,established
1285,molitrix,7130011,14,8,2000-8-14,39.93798,-90.53178,established
1286,molitrix,7130011,31,8,2000-8-31,39.93798,-90.53178,established
1287,molitrix,7130011,22,9,2000-9-22,39.93798,-90.53178,established
1288,molitrix,7130011,25,7,2001-7-25,39.93798,-90.53178,established
1289,molitrix,7130011,17,8,2001-8-17,39.93798,-90.53178,established
1290,molitrix,7130011,18,7,2002-7-18,39.93798,-90.53178,established
1291,molitrix,7130011,12,8,2002-8-12,39.93982,-90.53375,established
1292,molitrix,7130011,12,9,2002-9-12,39.93798,-90.53178,established
1293,molitrix,7110009,22,7,2008-7-22,38.94566,-90.37239,established
1294,molitrix,7110009,22,7,2008-7-22,38.94503,-90.36434,established
1295,molitrix,7130003,2,8,2011-8-2,40.1488,-90.23291,established
1296,molitrix,7110009,15,6,2004-6-15,38.95169,-90.38024,established
1297,molitrix,7110009,29,9,2010-9-29,38.923,-90.30749,established
1298,molitrix,7130003,16,8,2011-8-16,40.00472,-90.47067,established
1299,molitrix,7110009,26,6,2009-6-26,38.88703,-90.19588,established
1300,molitrix,7110009,21,9,2009-9-21,38.86916,-90.56249,established
1301,molitrix,7130003,11,7,2011-7-11,40.62107,-89.63548,established
1302,molitrix,7110009,4,8,2008-8-4,38.88102,-90.1892,established
1303,molitrix,7140105,8,9,2008-9-8,37.13315,-89.42663,established
1304,molitrix,7130003,14,7,2011-7-14,40.52185,-89.85291,established
1305,molitrix,7110009,22,6,2009-6-22,38.91583,-90.51131,established
1306,molitrix,7140105,21,6,2011-6-21,37.17218,-89.45125,established
1307,molitrix,7140105,28,10,2011-10-28,37.11181,-89.39163,established
1308,molitrix,7110009,18,6,2007-6-18,38.87714,-90.17783,established
1309,molitrix,7110009,24,6,2010-6-24,38.87292,-90.17108,established
1310,molitrix,7110009,16,10,2008-10-16,38.87736,-90.16859,established
1311,molitrix,7110009,5,8,2010-8-5,38.86531,-90.15467,established
1312,molitrix,7140105,31,8,2000-8-31,37.10526,-89.38351,established
1313,molitrix,7130003,30,9,2005-9-30,40.27092,-90.08917,established
1314,molitrix,7110009,29,10,2008-10-29,38.96289,-90.43811,established
1315,molitrix,7140105,21,8,2008-8-21,37.48378,-89.49194,established
1316,molitrix,7110009,21,7,2008-7-21,38.92339,-90.65868,established
1317,molitrix,7140105,29,8,2000-8-29,37.57633,-89.50894,established
1318,molitrix,7140105,2,10,2001-10-2,37.57633,-89.50894,established
1319,molitrix,7140105,28,6,2002-6-28,37.57633,-89.50894,established
1320,molitrix,7140105,15,6,2004-6-15,37.57633,-89.50894,established
1321,molitrix,7140105,2,8,2004-8-2,37.57633,-89.50894,established
1322,molitrix,7140105,26,9,2005-9-26,37.57633,-89.50894,established
1323,molitrix,7140105,20,9,2007-9-20,37.57633,-89.50894,established
1324,molitrix,7140105,25,9,2007-9-25,37.57633,-89.50894,established
1325,molitrix,7140105,8,7,2008-7-8,37.57633,-89.50894,established
1326,molitrix,7140105,9,7,2008-7-9,37.57633,-89.50894,established
1327,molitrix,7140105,13,7,2009-7-13,37.57633,-89.50894,established
1328,molitrix,7140105,13,7,2009-7-13,37.57633,-89.50894,established
1329,molitrix,7140105,31,7,2009-7-31,37.57633,-89.50894,established
1330,molitrix,7140105,11,8,2011-8-11,37.57633,-89.50894,established
1331,molitrix,7140105,8,8,2000-8-8,37.25496,-89.49245,established
1332,molitrix,7140105,14,8,2009-8-14,37.27483,-89.50956,established
1333,molitrix,7140105,5,10,2007-10-5,37.28623,-89.51411,established
1334,molitrix,7140105,10,8,2006-8-10,37.27952,-89.51555,established
1335,molitrix,7140105,28,10,2011-10-28,37.04413,-89.37349,established
1336,molitrix,7140105,30,6,2010-6-30,37.11674,-89.39084,established
1337,molitrix,7140105,30,7,2007-7-30,37.11221,-89.38993,established
1338,molitrix,7140105,13,8,2009-8-13,37.04092,-89.37139,established
1339,molitrix,7140105,22,8,2005-8-22,37.04777,-89.37444,established
1340,molitrix,7140105,13,8,2009-8-13,37.0377,-89.3693,established
1341,molitrix,7130003,18,7,2011-7-18,40.32056,-90.05762,established
1342,molitrix,7140105,18,9,2007-9-18,37.03862,-89.36982,established
1343,molitrix,7140105,3,9,2008-9-3,37.03585,-89.3677,established
1344,molitrix,7130003,8,8,2011-8-8,40.31745,-90.05952,established
1345,molitrix,7140105,11,8,2000-8-11,37.25819,-89.49512,established
1346,molitrix,7130003,17,9,2007-9-17,39.99996,-90.47963,established
1347,molitrix,7140105,31,8,2000-8-31,37.11409,-89.39265,established
1348,molitrix,7130003,17,9,2007-9-17,39.99994,-90.47846,established
1349,molitrix,7130003,17,9,2007-9-17,39.99957,-90.48199,established
1350,molitrix,7140105,31,10,2003-10-31,37.28265,-89.51484,established
1351,molitrix,7140105,31,8,2000-8-31,37.15877,-89.42486,established
1352,molitrix,7130003,14,10,2011-10-14,40.31612,-90.06017,established
1353,molitrix,7130003,29,9,2005-9-29,40.52526,-89.84566,established
1354,molitrix,7140105,30,7,2007-7-30,37.12816,-89.39592,established
1355,molitrix,7140105,10,8,2006-8-10,37.28035,-89.51325,established
1356,molitrix,7130003,4,10,2002-10-4,40.51873,-89.85423,established
1357,molitrix,7140105,14,8,2000-8-14,37.15137,-89.41846,established
1358,molitrix,7130003,3,8,2011-8-3,40.19563,-90.13997,established
1359,molitrix,7130003,23,9,2002-9-23,40.31876,-90.0577,established
1360,molitrix,7130003,25,7,2000-7-25,40.3205,-90.05527,established
1361,molitrix,7130003,24,10,2000-10-24,40.52089,-89.85059,established
1362,molitrix,7130003,3,8,2000-8-3,40.32011,-90.05764,established
1363,molitrix,7140105,25,7,2011-7-25,37.33671,-89.4249,established
1364,molitrix,7130003,25,10,2011-10-25,40.18973,-90.15666,established
1365,molitrix,7110009,29,10,2008-10-29,38.96047,-90.45089,established
1366,molitrix,7130003,18,9,2001-9-18,40.21185,-90.14046,established
1367,molitrix,7110009,11,8,2011-8-11,38.86979,-90.59244,established
1368,molitrix,7140105,20,9,2007-9-20,37.59855,-89.51882,established
1369,molitrix,7130003,11,7,2011-7-11,40.15972,-90.20018,established
1370,molitrix,7140105,8,7,2011-7-8,37.26051,-89.49726,established
1371,molitrix,7130003,24,10,2011-10-24,40.08803,-90.38901,established
1372,molitrix,7140105,27,9,2002-9-27,37.0518,-89.37724,established
1373,molitrix,7140105,13,8,2009-8-13,37.05337,-89.38092,established
1374,molitrix,7140105,18,9,2007-9-18,37.03683,-89.37047,established
1375,molitrix,7140105,18,8,2003-8-18,37.39272,-89.43014,established
1376,molitrix,7140105,29,10,2006-10-29,37.04275,-89.37243,established
1377,molitrix,7130003,17,8,2011-8-17,39.99998,-90.48022,established
1378,molitrix,7130003,21,10,2011-10-21,39.99996,-90.47963,established
1379,molitrix,7130003,21,10,2011-10-21,39.99961,-90.48433,established
1380,molitrix,7130003,22,6,2007-6-22,40.00085,-90.47901,established
1381,molitrix,7130003,24,8,2000-8-24,40.27404,-90.08786,established
1382,molitrix,7130003,12,8,2004-8-12,40.54417,-89.79696,established
1383,molitrix,7130003,27,9,2004-9-27,40.38783,-89.99461,established
1384,molitrix,7130003,1,8,2005-8-1,40.5752,-89.65314,established
1385,molitrix,7130003,20,9,2005-9-20,40.55141,-89.76591,established
1386,molitrix,7130003,5,10,2006-10-5,40.55814,-89.70182,established
1387,molitrix,7140105,30,10,2006-10-30,37.40736,-89.42266,established
1388,molitrix,7110009,5,7,2007-7-5,38.92387,-90.65981,established
1389,molitrix,7140105,10,8,2007-8-10,37.43111,-89.4334,established
1390,molitrix,7110009,28,8,2007-8-28,38.96603,-90.43742,established
1391,molitrix,7130003,19,6,2008-6-19,40.41138,-89.96529,established
1392,molitrix,7140105,11,7,2008-7-11,37.3427,-89.44436,established
1393,molitrix,7110004,17,7,2008-7-17,38.96207,-90.6776,established
1394,molitrix,7110009,5,8,2008-8-5,38.92372,-90.29939,established
1395,molitrix,7130003,12,8,2008-8-12,40.55175,-89.68324,established
1396,molitrix,7110009,23,9,2008-9-23,38.96886,-90.46386,established
1397,molitrix,7130003,15,6,2009-6-15,40.58201,-89.65517,established
1398,molitrix,7110009,26,6,2009-6-26,38.89427,-90.21577,established
1399,molitrix,7130003,10,8,2009-8-10,40.54129,-89.80653,established
1400,molitrix,7110009,9,9,2009-9-9,38.96605,-90.438,established
1401,molitrix,7130003,12,10,2009-10-12,40.2788,-90.0806,established
1402,molitrix,7140105,26,10,2009-10-26,37.62764,-89.51237,established
1403,molitrix,7130003,3,9,2010-9-3,40.58253,-89.6575,established
1404,molitrix,7130003,21,9,2010-9-21,40.18398,-90.19742,established
1405,molitrix,7110004,28,9,2010-9-28,38.95164,-90.67448,established
1406,molitrix,7110009,16,6,2011-6-16,38.96474,-90.41958,established
1407,molitrix,7130003,9,8,2011-8-9,40.55006,-89.73409,established
1408,molitrix,7130003,30,9,2011-9-30,40.61669,-89.63984,established
1409,molitrix,7130003,13,8,2001-8-13,40.31303,-90.06265,established
1410,molitrix,7130011,25,9,2002-9-25,40.00327,-90.46604,established
1411,molitrix,7130003,15,8,2003-8-15,40.18932,-90.15844,established
1412,molitrix,7130003,12,8,2004-8-12,40.52355,-89.84928,established
1413,molitrix,7140105,1,9,2004-9-1,37.11774,-89.39417,established
1414,molitrix,7110009,13,9,2005-9-13,38.87724,-90.60429,established
1415,molitrix,7130003,2,8,2006-8-2,40.21807,-90.13726,established
1416,molitrix,7110009,21,6,2007-6-21,38.91153,-90.49992,established
1417,molitrix,7130003,21,6,2007-6-21,40.31741,-90.05775,established
1418,molitrix,7130003,8,8,2007-8-8,40.21672,-90.13732,established
1419,molitrix,7130003,3,10,2007-10-3,40.31346,-90.06205,established
1420,molitrix,7110009,24,10,2007-10-24,38.87447,-90.60092,established
1421,molitrix,7130003,16,6,2008-6-16,40.1905,-90.15134,established
1422,molitrix,7140105,11,7,2008-7-11,37.25727,-89.49459,established
1423,molitrix,7110009,14,7,2008-7-14,38.95158,-90.47717,established
1424,molitrix,7130003,5,8,2008-8-5,40.00251,-90.47251,established
1425,molitrix,7110009,6,8,2008-8-6,38.90028,-90.52164,established
1426,molitrix,7140105,2,10,2008-10-2,37.35008,-89.42031,established
1427,molitrix,7130011,3,10,2008-10-3,40.00281,-90.46547,established
1428,molitrix,7110009,26,6,2009-6-26,38.93148,-90.28468,established
1429,molitrix,7130003,10,8,2009-8-10,40.52692,-89.84086,established
1430,molitrix,7140105,14,8,2009-8-14,37.34344,-89.42401,established
1431,molitrix,7110009,25,8,2009-8-25,38.93017,-90.3447,established
1432,molitrix,7110009,28,9,2009-9-28,38.92889,-90.6856,established
1433,molitrix,7130003,12,10,2009-10-12,40.31436,-90.06201,established
1434,molitrix,7140105,19,10,2009-10-19,37.34614,-89.42388,established
1435,molitrix,7130003,6,7,2010-7-6,40.19054,-90.15311,established
1436,molitrix,7110009,2,8,2010-8-2,38.89774,-90.22889,established
1437,molitrix,7130003,17,8,2010-8-17,40.21984,-90.13602,established
1438,molitrix,7110009,28,9,2010-9-28,38.91363,-90.64342,established
1439,molitrix,7110009,22,7,2011-7-22,38.91159,-90.5028,established
1440,molitrix,7110009,2,8,2011-8-2,38.92341,-90.48682,established
1441,molitrix,7130003,16,8,2011-8-16,40.0027,-90.48129,established
1442,molitrix,7140105,18,8,2011-8-18,37.35365,-89.41901,established
1443,molitrix,7130003,24,10,2011-10-24,40.08905,-90.39425,established
1444,molitrix,7110009,25,10,2011-10-25,38.95285,-90.47308,established
1445,molitrix,7130003,6,8,2001-8-6,40.176,-90.16605,established
1446,molitrix,7130003,13,8,2002-8-13,40.00247,-90.47076,established
1447,molitrix,7130003,5,8,2004-8-5,40.30639,-90.06706,established
1448,molitrix,7130003,21,9,2004-9-21,40.16665,-90.17054,established
1449,molitrix,7140105,3,10,2005-10-3,37.32698,-89.43099,established
1450,molitrix,7110009,26,10,2005-10-26,38.88434,-90.53431,established
1451,molitrix,7130003,16,8,2006-8-16,40.21185,-90.14046,established
1452,molitrix,7130003,28,6,2007-6-28,40.31348,-90.06264,established
1453,molitrix,7130003,8,8,2007-8-8,40.19384,-90.14063,established
1454,molitrix,7110009,24,8,2007-8-24,38.89807,-90.52345,established
1455,molitrix,7130003,26,9,2007-9-26,40.30817,-90.0664,established
1456,molitrix,7110009,10,10,2007-10-10,38.89922,-90.2346,established
1457,molitrix,7140105,26,10,2007-10-26,37.32626,-89.43667,established
1458,molitrix,7140105,11,7,2008-7-11,37.25334,-89.48351,established
1459,molitrix,7130003,5,8,2008-8-5,40.00414,-90.46484,established
1460,molitrix,7110009,26,8,2008-8-26,38.90672,-90.65807,established
1461,molitrix,7110009,23,9,2008-9-23,38.96443,-90.4669,established
1462,molitrix,7140105,2,10,2008-10-2,37.32626,-89.43667,established
1463,molitrix,7130003,3,10,2008-10-3,40.0005,-90.48371,established
1464,molitrix,7140105,17,7,2009-7-17,37.26292,-89.50278,established
1465,molitrix,7110009,24,7,2009-7-24,38.90149,-90.25411,established
1466,molitrix,7130003,10,8,2009-8-10,40.52002,-89.85181,established
1467,molitrix,7110009,19,8,2009-8-19,38.90224,-90.24774,established
1468,molitrix,7130003,13,10,2009-10-13,40.2136,-90.13863,established
1469,molitrix,7110009,15,7,2010-7-15,38.90188,-90.25179,established
1470,molitrix,7110009,12,8,2010-8-12,38.93274,-90.48072,established
1471,molitrix,7130003,27,8,2010-8-27,40.21317,-90.13924,established
1472,molitrix,7130003,18,10,2010-10-18,40.5312,-89.8324,established
1473,molitrix,7110009,25,10,2010-10-25,38.90224,-90.24774,established
1474,molitrix,7110009,22,7,2011-7-22,38.89222,-90.50233,established
1475,molitrix,7130003,11,8,2011-8-11,39.97456,-90.51276,established
1476,molitrix,7140105,18,8,2011-8-18,37.34032,-89.42529,established
1477,molitrix,7110009,13,9,2011-9-13,38.92707,-90.68508,established
1478,molitrix,7110009,20,9,2011-9-20,38.92639,-90.25949,established
1479,molitrix,7130003,24,10,2011-10-24,40.06603,-90.41212,established
1480,molitrix,7110009,8,10,1998-10-8,38.86005,-90.55762,established
1481,molitrix,7130003,27,9,2000-9-27,40.18095,-90.16584,established
1482,molitrix,7130003,15,8,2001-8-15,40.15434,-90.20099,established
1483,molitrix,7130003,13,8,2002-8-13,40.00039,-90.47845,established
1484,molitrix,7130003,4,10,2002-10-4,40.5312,-89.8324,established
1485,molitrix,7130003,3,9,2003-9-3,40.16887,-90.16927,established
1486,molitrix,7130003,29,9,2003-9-29,40.16209,-90.18658,established
1487,molitrix,7130003,3,8,2004-8-3,40.21717,-90.1373,established
1488,molitrix,7110009,25,8,2004-8-25,38.89854,-90.22482,established
1489,molitrix,7130003,21,9,2004-9-21,40.16081,-90.18957,established
1490,molitrix,7130003,4,8,2005-8-4,40.00037,-90.47786,established
1491,molitrix,7130003,3,10,2005-10-3,40.0013,-90.479,established
1492,molitrix,7130003,16,8,2006-8-16,40.20771,-90.13712,established
1493,molitrix,7130003,25,10,2006-10-25,40.51832,-89.85543,established
1494,molitrix,7130003,8,8,2007-8-8,40.19049,-90.15076,established
1495,molitrix,7110009,7,9,2007-9-7,38.89812,-90.226,established
1496,molitrix,7110009,17,10,2007-10-17,38.92785,-90.30269,established
1497,molitrix,7140105,26,10,2007-10-26,37.32581,-89.43669,established
1498,molitrix,7130003,16,6,2008-6-16,40.1841,-90.1657,established
1499,molitrix,7130003,22,8,2008-8-22,40.31876,-90.0577,established
1500,molitrix,7110009,26,8,2008-8-26,38.90529,-90.65466,established
1501,molitrix,7130003,10,10,2008-10-10,40.52991,-89.83482,established
1502,molitrix,7110009,24,7,2009-7-24,38.90255,-90.26099,established
1503,molitrix,7130003,19,8,2009-8-19,40.31961,-90.0559,established
1504,molitrix,7130003,9,10,2009-10-9,40.20099,-90.13857,established
1505,molitrix,7140105,28,10,2009-10-28,37.03863,-89.37038,established
1506,molitrix,7110009,15,7,2010-7-15,38.90125,-90.24432,established
1507,molitrix,7130003,17,8,2010-8-17,40.18935,-90.15961,established
1508,molitrix,7130003,21,9,2010-9-21,40.31351,-90.06381,established
1509,molitrix,7110009,29,9,2010-9-29,38.93005,-90.48139,established
1510,molitrix,7140105,21,10,2010-10-21,37.37138,-89.4097,established
1511,molitrix,7110009,28,6,2011-6-28,38.88083,-90.53904,established
1512,molitrix,7130003,11,8,2011-8-11,39.96912,-90.51121,established
1513,molitrix,7110009,13,9,2011-9-13,38.92208,-90.68294,established
1514,molitrix,7130003,24,10,2011-10-24,40.02863,-90.4317,established
1515,molitrix,7130003,17,10,2000-10-17,40.16579,-90.17234,established
1516,molitrix,7130003,21,6,2001-6-21,40.31741,-90.05775,established
1517,molitrix,7130003,8,8,2002-8-8,40.5346,-89.82515,established
1518,molitrix,7130003,8,9,2003-9-8,40.16665,-90.17054,established
1519,molitrix,7130003,29,9,2003-9-29,40.15702,-90.20029,established
1520,molitrix,7130003,3,8,2004-8-3,40.20406,-90.13492,established
1521,molitrix,7130003,13,10,2004-10-13,40.15522,-90.20036,established
1522,molitrix,7130003,1,8,2005-8-1,40.53161,-89.8312,established
1523,molitrix,7130003,3,10,2005-10-3,40.0,-90.48139,established
1524,molitrix,7130003,2,8,2006-8-2,40.176,-90.16605,established
1525,molitrix,7130003,26,10,2006-10-26,40.31436,-90.06201,established
1526,molitrix,7110009,15,6,2007-6-15,38.93454,-90.48066,established
1527,molitrix,7130003,12,10,2007-10-12,40.20541,-90.13486,established
1528,molitrix,7110009,10,7,2008-7-10,38.9021,-90.261,established
1529,molitrix,7110009,30,9,2008-9-30,38.92388,-90.48738,established
1530,molitrix,7110009,24,6,2009-6-24,38.93449,-90.35665,established
1531,molitrix,7130003,5,8,2009-8-5,40.21228,-90.13985,established
1532,molitrix,7110009,19,8,2009-8-19,38.89778,-90.23062,established
1533,molitrix,7130003,9,10,2009-10-9,40.19046,-90.14958,established
1534,molitrix,7110009,12,8,2010-8-12,38.88954,-90.50358,established
1535,molitrix,7130003,20,9,2010-9-20,40.21582,-90.13736,established
1536,molitrix,7110009,29,9,2010-9-29,38.9159,-90.49342,established
1537,molitrix,7130003,7,7,2011-7-7,40.55381,-89.72328,established
1538,molitrix,7130003,9,8,2011-8-9,40.51832,-89.85543,established
1539,molitrix,7110009,11,8,2011-8-11,38.88253,-90.51305,established
1540,molitrix,7140105,15,9,2011-9-15,37.15801,-89.4294,established
1541,molitrix,7110009,8,10,1998-10-8,38.8609,-90.55528,established
1542,molitrix,7130003,13,9,2001-9-13,40.21672,-90.13732,established
1543,molitrix,7130003,23,10,2002-10-23,40.15346,-90.20219,established
1544,molitrix,7130003,3,8,2004-8-3,40.20056,-90.13918,established
1545,molitrix,7110009,3,9,2004-9-3,38.90884,-90.5006,established
1546,molitrix,7130003,3,8,2005-8-3,40.21405,-90.13861,established
1547,molitrix,7130003,29,9,2005-9-29,40.5179,-89.85663,established
1548,molitrix,7110009,31,8,2006-8-31,38.89774,-90.22889,established
1549,molitrix,7110009,15,6,2007-6-15,38.93547,-90.48178,established
1550,molitrix,7130003,15,6,2007-6-15,40.17332,-90.16674,established
1551,molitrix,7110009,24,8,2007-8-24,38.89998,-90.50725,established
1552,molitrix,7130003,12,10,2007-10-12,40.19082,-90.14604,established
1553,molitrix,7130003,16,6,2008-6-16,40.16253,-90.18597,established
1554,molitrix,7110009,10,7,2008-7-10,38.90208,-90.26043,established
1555,molitrix,7110009,6,8,2008-8-6,38.93456,-90.48123,established
1556,molitrix,7130003,6,8,2008-8-6,40.31303,-90.06265,established
1557,molitrix,7130003,25,9,2008-9-25,40.20406,-90.13492,established
1558,molitrix,7110009,1,10,2008-10-1,38.89565,-90.51546,established
1559,molitrix,7130003,5,8,2009-8-5,40.16465,-90.1806,established
1560,molitrix,7110009,7,8,2009-8-7,38.92992,-90.29511,established
1561,molitrix,7130003,13,10,2009-10-13,40.16932,-90.16926,established
1562,molitrix,7110009,23,6,2010-6-23,38.92785,-90.26405,established
1563,molitrix,7110009,12,8,2010-8-12,38.9168,-90.49339,established
1564,molitrix,7130003,27,8,2010-8-27,40.17868,-90.16534,established
1565,molitrix,7130003,20,9,2010-9-20,40.18976,-90.15784,established
1566,molitrix,7110009,29,9,2010-9-29,38.90972,-90.49941,established
1567,molitrix,7130003,12,8,2011-8-12,40.31918,-90.0565,established
1568,molitrix,7110009,22,9,1999-9-22,38.94265,-90.37885,established
1569,molitrix,7130003,2,8,2002-8-2,40.18932,-90.15844,established
1570,molitrix,7130003,17,9,2002-9-17,40.20098,-90.13799,established
1571,molitrix,7130003,8,9,2003-9-8,40.15883,-90.20081,established
1572,molitrix,7110009,2,9,2004-9-2,38.89428,-90.64464,established
1573,molitrix,7130003,3,9,2004-9-3,40.19967,-90.1398,established
1574,molitrix,7130003,3,8,2005-8-3,40.19014,-90.15488,established
